Time	GnRH	FSH	LH	Foll	CL	P4	E2	Inh	PGF	IOF
11.318864774624375	0.0011589729174848048	0.640592947772258	2.0263018049787333e-08	0.5103825959055616	0.9043086031867973	0.8887923456911376	0.4408023611020624	0.4206990245894994	0.4063618666936336	0.03182533426271087
11.419031719532555	0.001487502712976244	0.6089608449592523	3.3828718914087484e-08	0.511343175139025	0.9076351832839988	0.8924257156244714	0.45996698693230376	0.4378423174915916	0.4326852617313093	0.035031273304782035
11.519198664440735	0.0018753883069790966	0.5784970773194716	5.467268836800776e-08	0.5097626810011805	0.9109643542824317	0.8960532666960953	0.47776509729961203	0.45434421356692056	0.4592110752850436	0.03956201564600139
11.619365609348915	0.00232107816941136	0.5492629176369578	8.531200167112389e-08	0.5058143080494961	0.914296070910311	0.8996754427903315	0.4940523537328218	0.47007238756681596	0.4858490444233184	0.04577290290272957
11.719532554257096	0.00281980934986614	0.5212863279521744	1.284060016556946e-07	0.499690684274823	0.917630251954357	0.9032926613874815	0.5087123661801982	0.48491092897898286	0.5125205632990839	0.054080502337860714
11.819699499165276	0.0033635902438424914	0.49457130632498525	1.864239858454472e-07	0.49159725248673947	0.9209667155329638	0.9069053114678517	0.5216563084152689	0.4987607625477105	0.5391572314935642	0.0649648726829422
11.919866444073456	0.0039414617046999	0.4691048696262583	2.612297594212733e-07	0.48174656456652154	0.9243049925620616	0.9105137451679294	0.5328219609719453	0.5115396641290015	0.5656994350012269	0.07897023178527143
12.020033388981636	0.004540010530103716	0.44486221851945756	3.5367327741754907e-07	0.4703534199516354	0.9276437823409832	0.914118251070085	0.5421723075311266	0.5231819424761555	0.5920950159014257	0.09670377977575173
12.120200333889816	0.005144084294737965	0.4218105104642207	4.6318084010142465e-07	0.45763078577698374	0.9309794315074988	0.9177189771324621	0.5496937888961603	0.5336378469141352	0.6182980526222435	0.11883247053230107
12.220367278797998	0.005737627017167832	0.3999116665877745	5.875747963516558e-07	0.4437864255024266	0.9343016286875341	0.9213157078862035	0.5553943288658655	0.5428727683078549	0.6442677499328084	0.14607748801108764
12.320534223706177	0.006304567248932992	0.37912437160609	7.230836527250963e-07	0.4290201970064816	0.937581924781898	0.9249072541939818	0.5593011864567599	0.5508662680824531	0.6699673933868853	0.1792062007434838
12.420701168614357	0.006829674486216587	0.35940554054883356	8.643357294528439e-07	0.4135219365904747	0.9407432525903567	0.9284897792495483	0.5614587295138987	0.5576109936100673	0.6953632640489781	0.21902091872290663
12.520868113522537	0.007299324528274879	0.3407114181167944	1.005138068522064e-06	0.3974698782135119	0.9435841758748423	0.9320524822483922	0.5619261911927673	0.5631115204547017	0.7204232654961328	0.26634272664312564
12.621035058430719	0.00770213551645023	0.32299834572377656	1.1386601881678838e-06	0.3810295483876714	0.9455968865140474	0.9355667565281379	0.5607754421366027	0.5673831460239063	0.7451146198051268	0.32198542437677086
12.721202003338899	0.008029460949633298	0.3062233294861311	1.2583474617921568e-06	0.3643530672080842	0.9455570144046529	0.9389603328781352	0.5580888350832999	0.570450672850314	0.76939920863028	0.3867060593694709
12.821368948247079	0.008275762925301945	0.29034445109310536	1.358744761858022e-06	0.34757879457422364	0.9406788412515298	0.9420592470373921	0.5539571486220013	0.5723472027986599	0.7932234078528749	0.4610966385154945
12.921535893155259	0.008438926307788001	0.27532116282181407	1.435973176154165e-06	0.33083126158717524	0.9251521231670202	0.9444694095214798	0.5484776536309353	0.5731129616601517	0.8164962241508837	0.5453248644960208
13.021702838063439	0.008520592118963067	0.2611144995574922	1.4888427393254618e-06	0.31422133030902266	0.8885768010695876	0.9453748383323569	0.5417523192472149	0.5727941694935259	0.8390458514396902	0.6384751713605954
13.12186978297162	0.008526503696596736	0.24768723150012634	1.5195599734525218e-06	0.29784653082821244	0.8173847147950238	0.9433196886796342	0.5338861685010126	0.5714419679323922	0.8605467807310003	0.7368002202667666
13.2220367278798	0.008466521834542625	0.235003974691504	1.5341172703943491e-06	0.28179153132279167	0.7053239496505059	0.9363063884711095	0.5249857880986932	0.569111412097731	0.8804356949653602	0.8294806481158266
13.32220367278798	0.00835346818301378	0.22303127277705287	1.5411343967092393e-06	0.2661287035250311	0.5691604224718702	0.9226880759763307	0.5151579927156688	0.5658605319829562	0.8978966567560935	0.8948748698613336
13.42237061769616	0.008200346679402597	0.21173766034234687	1.5486824243740126e-06	0.25091875426761334	0.4412481316762566	0.9023799220957746	0.5045086408236013	0.5617494658529868	0.9120134074367242	0.9184998149288791
13.522537562604342	0.00801749696435804	0.2010937159952526	1.5612773449658674e-06	0.2362114053872125	0.33974218129285794	0.8767937950106678	0.49314159697518606	0.5568396666051914	0.9220238552898947	0.9141225324803929
13.622704507512521	0.007811765666330685	0.19107211183221068	1.5796600186709383e-06	0.2220461138514888	0.2642338464596681	0.8476990070688387	0.4811578346267445	0.5511931812271793	0.9274761158365548	0.8992848166989631
13.722871452420701	0.007587328146019097	0.18164766485993034	1.6023678558233076e-06	0.2084528253715004	0.20865589039349852	0.816544625118624	0.46865467331765925	0.5448720030440654	0.9282394394436772	0.8815330375264872
13.823038397328881	0.007346777773361329	0.17279739522737497	1.6270977357464255e-06	0.19545275499396986	0.16744437176246446	0.7843731755601336	0.45572514378792106	0.5379374960251524	0.9244512497842586	0.8631983313835078
13.923205342237061	0.0070919269695215986	0.16450059567316963	1.6514035879249877e-06	0.18305918999641219	0.13651533263735138	0.7519080734086889	0.44245747452197276	0.5304498900955159	0.9164505013536115	0.8449574580601118
14.023372287145243	0.006824304970689301	0.15673891634711032	1.672985070038657e-06	0.1712783102446886	0.11300481507659028	0.7196460621663616	0.42893469321755034	0.5224678461486968	0.9047113968839406	0.8270085352676454
14.123539232053423	0.006545439613173037	0.14949646907218128	1.6898014328893713e-06	0.16011001898065022	0.0949096329715387	0.6879258638752458	0.4152343365609962	0.5140480891343834	0.8897825790698976	0.8094087259372862
14.223706176961603	0.006256996779142925	0.14275995513527442	1.700123332716183e-06	0.149548774187612	0.08081627542111242	0.6569757786113253	0.40142826132626563	0.5052451071185873	0.8722356557646278	0.7921717694617906
14.323873121869783	0.005960828118982466	0.13651882079449018	1.7025639718672619e-06	0.13958440828786844	0.06971586108631715	0.6269463936217616	0.3875825492151937	0.4961109135853241	0.8526256316462205	0.775297399829644
14.424040066777964	0.005658961259513255	0.13076544483157815	1.6961002296832306e-06	0.13020292263284225	0.0608798452223027	0.597933209414051	0.3737574971162588	0.4866948695246161	0.8314639082550463	0.7587806697847936
14.524207011686144	0.00535355604219508	0.1254953626188026	1.6800838439760244e-06	0.12138724338704988	0.05377611808766671	0.56999244764232	0.36000768371064024	0.477043561113727	0.8092027335292437	0.7426150423829178
14.624373956594324	0.005046843287498911	0.12070753125718549	1.654240412833465e-06	0.11311792696758217	0.048011763963426254	0.5431522128103521	0.3463821027479828	0.4672007281470565	0.7862288771346324	0.7267934795941935
14.724540901502504	0.004741057564280756	0.11640464031194263	1.6186546575641996e-06	0.10537380590640309	0.043293572288607626	0.5174204495146999	0.3329243529574865	0.45720723787510875	0.7628639360194017	0.7113088404798327
14.824707846410686	0.004438371813669754	0.11259347242998176	1.573741774649927e-06	0.09813256940898027	0.039400497676519326	0.49279066649688896	0.3196728745335361	0.4471010986352109	0.7393688551979791	0.6961540314572174
14.924874791318866	0.0041408389273674346	0.10928531756303371	1.5202068853214413e-06	0.09137127650808412	0.03616424579645603	0.46924608880747365	0.30666122244982397	0.436917507610605	0.7159507118114564	0.6813220652250954
15.025041736227045	0.0038503432397161462	0.10649644345364127	1.4589943208453476e-06	0.08506680328507447	0.03345546930389577	0.44676268871302094	0.29391836751760325	0.426688927243241	0.6927703657762241	0.6668060825725242
15.125208681135225	0.003568563401462086	0.10424862331092154	1.3912309475873352e-06	0.07919622859045143	0.031173839526188397	0.4253114158537428	0.28146901702452776	0.4164451852168711	0.6699500545026008	0.6525993609069897
15.225375626043405	0.003296946863940366	0.10256971889097306	1.3181673871894153e-06	0.07373716528155073	0.029240848501461362	0.4048598442042842	0.26933394791917536	0.40621359347113656	0.6475804058633958	0.6386953162496166
15.325542570951587	0.003036695448388272	0.10149431323817903	1.2411174788241494e-06	0.06866804589594992	0.0275945403293873	0.3853733947185748	0.2575303467825278	0.39601908238275896	0.625726612279556	0.6250875025852553
15.425709515859767	0.002788760892823591	0.10106438155702524	1.161407666334317e-06	0.06396837314582281	0.026185624741678022	0.36681624409141106	0.24607215219223638	0.38588434701478946	0.6044336912604812	0.6117696100221242
15.525876460767947	0.0025538490010473666	0.10132998147883711	1.0803225926965445e-06	0.05961894658066857	0.024974576773176733	0.3491520031087402	0.23497039636018233	0.37583000308150066	0.5837308535241451	0.5987354624742055
15.626043405676127	0.002332430794970546	0.10234993229753732	9.99062753885945e-07	0.055602077733843853	0.02392946930077644	0.3323442189014461	0.22423354451227046	0.3658747512381158	0.5636350732536028	0.5859790150758354
15.726210350584308	0.002124759137202296	0.10419244094050895	9.187313037267632e-07	0.05190180643119706	0.02302432687884253	0.31635674905289984	0.21386783153163189	0.35603554898968887	0.5441539550160341	0.5734943515498624
15.826377295492488	0.001930889287692302	0.10693561452150796	8.402928923264685e-07	0.04850413159656297	0.022237872199602902	0.30115403667367374	0.20387759689403312	0.34632779047879364	0.5252880135607298	0.5612756815524783
15.926544240400668	0.00175070200534783	0.1106677796292274	7.645316675140238e-07	0.04539727006936387	0.02155256321344115	0.2867013103685303	0.1942656200671091	0.3367654951998341	0.5070324685555141	0.5493173380373474
16.026711185308848	0.0015839279785524352	0.11548750556525006	6.921292182853928e-07	0.04257195682285841	0.020953848057987903	0.2729647274343983	0.18503345974952012	0.3273615075277077	0.4893786456593029	0.537613774656165
